"ID","Text","Retweets","Likes","Dato","Link","Formatteret_Date","Hashtags"
"1256190556839051264","Dirty Cop!","19709","82790","2020-05-01 11:55:42+00:00","https://twitter.com/realDonaldTrump/status/1256190556839051264","Fri May 01 11:55:42 AM +0000 2020",""

"1256190183298473985","I have done more for farmers and ranchers than any President in history, and it has been my honor in doing so!","15501","68919","2020-05-01 11:54:13+00:00","https://twitter.com/realDonaldTrump/status/1256190183298473985","Fri May 01 11:54:13 AM +0000 2020",""

"1256024228777857025","“The only thing we got wrong is that it was even worse (the corruption) than we thought.” @Jim_Jordan DIRTY COPS!","38316","157294","2020-05-01 00:54:46+00:00","https://twitter.com/realDonaldTrump/status/1256024228777857025","Fri May 01 12:54:46 AM +0000 2020",""

"1256016249169084417","Vote @MikeGarcia2020 by May 12th! His opponent @ChristyforCA25 voted to fire teachers, and cut their salaries while bumping up her pay. Now she’s mocking our Great Vets! We need Navy Fighter Pilot Mike Garcia in #CA25!","11276","35192","2020-05-01 00:23:04+00:00","https://twitter.com/realDonaldTrump/status/1256016249169084417","Fri May 01 12:23:04 AM +0000 2020","#CA25"

"1256013240896835585","....He is Strong on Crime, the Border, and Second Amendment. Tom has deep roots in Wisconsin, is a big Tax Cutter, and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany!","8552","33549","2020-05-01 00:11:06+00:00","https://twitter.com/realDonaldTrump/status/1256013240896835585","Fri May 01 12:11:06 AM +0000 2020",""

"1256013239487549441","Tom Tiffany (@TomTiffanyWI) is a Great Advocate for the incredible people of Wisconsin (WI07). We need Tom in Congress to help us Make America Great Again! He will Fight for Small Business, supports our Incredible Farmers, Loves our Military and our Vets....","13649","56389","2020-05-01 00:11:06+00:00","https://twitter.com/realDonaldTrump/status/1256013239487549441","Fri May 01 12:11:06 AM +0000 2020",""

"1255926261068763143","Over 120 MILLION Economic Impact Payments have already gone out to hardworking Americans! If you haven’t yet received your payment, go to http://IRS.gov and click on “GET MY PAYMENT” to receive your money FAST!","16962","65314","2020-04-30 18:25:29+00:00","https://twitter.com/realDonaldTrump/status/1255926261068763143","Thu Apr 30 6:25:29 PM +0000 2020",""

"1255861756741726208","We can’t let the Fake News, and their partner, the Radical Left, Do Nothing Democrats, get away with stealing the Election. They tried that in 2016. How did that work out?","45191","207045","2020-04-30 14:09:10+00:00","https://twitter.com/realDonaldTrump/status/1255861756741726208","Thu Apr 30 2:09:10 PM +0000 2020",""

"1255842713603387392","The Do Nothing Democrats!","12493","44124","2020-04-30 12:53:30+00:00","https://twitter.com/realDonaldTrump/status/1255842713603387392","Thu Apr 30 12:53:30 PM +0000 2020",""

"1255837215927787520","FAKE NEWS!","11899","44791","2020-04-30 12:31:39+00:00","https://twitter.com/realDonaldTrump/status/1255837215927787520","Thu Apr 30 12:31:39 PM +0000 2020",""

"1255837028526297088","Great!","13620","59313","2020-04-30 12:30:54+00:00","https://twitter.com/realDonaldTrump/status/1255837028526297088","Thu Apr 30 12:30:54 PM +0000 2020",""

"1255832117583495169","DIRTY COP JAMES COMEY GOT CAUGHT!","54974","245393","2020-04-30 12:11:23+00:00","https://twitter.com/realDonaldTrump/status/1255832117583495169","Thu Apr 30 12:11:23 PM +0000 2020",""

"1255829937690480643","Plus many!","13874","49282","2020-04-30 12:02:43+00:00","https://twitter.com/realDonaldTrump/status/1255829937690480643","Thu Apr 30 12:02:43 PM +0000 2020",""

"1255829082660577283","Really? Have you looked at the numbers lately!","8167","39754","2020-04-30 11:59:20+00:00","https://twitter.com/realDonaldTrump/status/1255829082660577283","Thu Apr 30 11:59:20 AM +0000 2020",""

"1255828428814770176","FAKE POLLING, just like 2016 (but worse)!","19819","117735","2020-04-30 11:56:44+00:00","https://twitter.com/realDonaldTrump/status/1255828428814770176","Thu Apr 30 11:56:44 AM +0000 2020",""

"1255826177350144001","What happened to General Michael Flynn, a war hero, should never be allowed to happen to a citizen of the United States again!","38990","165761","2020-04-30 11:47:47+00:00","https://twitter.com/realDonaldTrump/status/1255826177350144001","Thu Apr 30 11:47:47 AM +0000 2020",""

"1255825998521741312","Does anybody really believe that Roger Stone, a man whose house was raided early in the morning by 29 gun toting FBI Agents (with Fake News @CNN closely in toe), was treated fairly. How about the jury forewoman with her unannounced hatred &amp; bias. Same scammers as General Flynn!","29360","101940","2020-04-30 11:47:04+00:00","https://twitter.com/realDonaldTrump/status/1255825998521741312","Thu Apr 30 11:47:04 AM +0000 2020",""

"1255825648448348161","Despite reports to the contrary, Sweden is paying heavily for its decision not to lockdown. As of today, 2462 people have died there, a much higher number than the neighboring countries of Norway (207), Finland (206) or Denmark (443). The United States made the correct decision!","17825","86481","2020-04-30 11:45:41+00:00","https://twitter.com/realDonaldTrump/status/1255825648448348161","Thu Apr 30 11:45:41 AM +0000 2020",""

"1255718837762306049","Lyin’ Brian Williams of MSDNC!","20251","61798","2020-04-30 04:41:15+00:00","https://twitter.com/realDonaldTrump/status/1255718837762306049","Thu Apr 30 4:41:15 AM +0000 2020",""

"1255714490554953736","I must admit that Lyin’ Brian Williams is, while dumber than hell, quite a bit smarter than Fake News @CNN “anchorman” Don Lemon, the “dumbest man on television”. Then you have Psycho Joe “What Ever Happened To Your Girlfriend?” Scarborough, another of the low I.Q. individuals!","36183","151150","2020-04-30 04:23:59+00:00","https://twitter.com/realDonaldTrump/status/1255714490554953736","Thu Apr 30 4:23:59 AM +0000 2020",""

"1255710938075889664","Lyin’ Brian Williams of MSDNC, a Concast Scam Company, wouldn’t know the truth if it was nailed to his wooden forehead. Remember when he lied about his bravery in a helicopter? Totally made up story. He’s a true dummy who was thrown off Network News like a dog. Stay tuned!","25107","111272","2020-04-30 04:09:52+00:00","https://twitter.com/realDonaldTrump/status/1255710938075889664","Thu Apr 30 4:09:52 AM +0000 2020",""

"1255708741950943233","Just told that Fake News @CNN is falsely reporting that I was recently shouting at my campaign manager over made up nonsense. Actually, he is doing a great job, I never shouted at him (been with me for years, including the 2016 win), &amp; have no intention to do so. Just FAKE NEWS!","27106","120421","2020-04-30 04:01:08+00:00","https://twitter.com/realDonaldTrump/status/1255708741950943233","Thu Apr 30 4:01:08 AM +0000 2020",""

"1255706636972363776",".@CNN doesn’t want to speak about their persecution of General Michael Flynn &amp; why they got the story so wrong. They, along with others, should pay a big price for what they have purposely done to this man &amp; his family. They won’t even cover the big breaking news about this scam!","43444","148925","2020-04-30 03:52:46+00:00","https://twitter.com/realDonaldTrump/status/1255706636972363776","Thu Apr 30 3:52:46 AM +0000 2020",""

"1255696235970940934","","16124","54270","2020-04-30 03:11:27+00:00","https://twitter.com/realDonaldTrump/status/1255696235970940934","Thu Apr 30 3:11:27 AM +0000 2020",""

"1255661296047067138","Happy Birthday to three time Olympian and five term Congressman, @JimRyun!","7766","49023","2020-04-30 00:52:36+00:00","https://twitter.com/realDonaldTrump/status/1255661296047067138","Thu Apr 30 12:52:36 AM +0000 2020",""

"1255657225659523072","","27557","83081","2020-04-30 00:36:26+00:00","https://twitter.com/realDonaldTrump/status/1255657225659523072","Thu Apr 30 12:36:26 AM +0000 2020",""

"1255656645759246341","","29379","82714","2020-04-30 00:34:07+00:00","https://twitter.com/realDonaldTrump/status/1255656645759246341","Thu Apr 30 12:34:07 AM +0000 2020",""

"1255510996623527936","No, I think Amash would make a wonderful candidate, especially since he is way behind in his district and has no chance of maintaining his Congressional seat. He almost always votes for the Do Nothing Dems anyway. I like him even more than Jill Stein!","14960","62010","2020-04-29 14:55:22+00:00","https://twitter.com/realDonaldTrump/status/1255510996623527936","Wed Apr 29 2:55:22 PM +0000 2020",""

"1255507868280856581","THANK YOU @MarkLevinShow!","22444","70210","2020-04-29 14:42:56+00:00","https://twitter.com/realDonaldTrump/status/1255507868280856581","Wed Apr 29 2:42:56 PM +0000 2020",""

"1255484391364665351","At least they admit it. The Failing @nytimes &amp; @washingtonpost never correct their Fake Reporting!","22920","74131","2020-04-29 13:09:39+00:00","https://twitter.com/realDonaldTrump/status/1255484391364665351","Wed Apr 29 1:09:39 PM +0000 2020",""

"1255352014042738688","The only reason the U.S. has reported one million cases of CoronaVirus is that our Testing is sooo much better than any other country in the World. Other countries are way behind us in Testing, and therefore show far fewer cases!","43246","261896","2020-04-29 04:23:38+00:00","https://twitter.com/realDonaldTrump/status/1255352014042738688","Wed Apr 29 4:23:38 AM +0000 2020",""

"1255325711960768514","THANK YOU MICHAEL! @bittyandbeaus","17468","79153","2020-04-29 02:39:07+00:00","https://twitter.com/realDonaldTrump/status/1255325711960768514","Wed Apr 29 2:39:07 AM +0000 2020",""

"1255231394923646976"," https://twitter.com/realDonaldTrump/status/1255145720136359945","21177","89695","2020-04-28 20:24:20+00:00","https://twitter.com/realDonaldTrump/status/1255231394923646976","Tue Apr 28 8:24:20 PM +0000 2020",""

"1255228926428942339","","13624","62685","2020-04-28 20:14:31+00:00","https://twitter.com/realDonaldTrump/status/1255228926428942339","Tue Apr 28 8:14:31 PM +0000 2020",""

"1255145720136359945","Thank you @BlueAngels and @AFThunderbirds! #AmericaStrong https://twitter.com/BlueAngels/status/1255144203849326594","12830","50497","2020-04-28 14:43:53+00:00","https://twitter.com/realDonaldTrump/status/1255145720136359945","Tue Apr 28 2:43:53 PM +0000 2020","#AmericaStrong"

"1255133977360265218","But I love Diamond & Silk, and so do millions of people!","25244","112838","2020-04-28 13:57:14+00:00","https://twitter.com/realDonaldTrump/status/1255133977360265218","Tue Apr 28 1:57:14 PM +0000 2020",""

"1255130302655148033","Texas to open businesses in phases beginning Friday. Great job being done by @GregAbbott_TX","26196","148271","2020-04-28 13:42:38+00:00","https://twitter.com/realDonaldTrump/status/1255130302655148033","Tue Apr 28 1:42:38 PM +0000 2020",""

"1255129366234890240","Many States moving to SAFELY & QUICKLY reopen!","32935","215001","2020-04-28 13:38:54+00:00","https://twitter.com/realDonaldTrump/status/1255129366234890240","Tue Apr 28 1:38:54 PM +0000 2020",""

"1255105998471249923","We are doing far more, and better, Testing than any other country in the world, and yet the media does nothing but complain. No matter how good a job is done, the same as with the Ventilators, they will never say we are doing a great job, they will only viciously gripe!","38629","220776","2020-04-28 12:06:03+00:00","https://twitter.com/realDonaldTrump/status/1255105998471249923","Tue Apr 28 12:06:03 PM +0000 2020",""

"1254967193420402696","Because Shifty is a crooked politician!","29796","114611","2020-04-28 02:54:29+00:00","https://twitter.com/realDonaldTrump/status/1254967193420402696","Tue Apr 28 2:54:29 AM +0000 2020",""

"1254908072067313670","","18029","81558","2020-04-27 22:59:34+00:00","https://twitter.com/realDonaldTrump/status/1254908072067313670","Mon Apr 27 10:59:34 PM +0000 2020",""

"1254877727804600321","I will be having a White House Press Conference today at 5:30 P.M. Thank you!","16128","127659","2020-04-27 20:58:59+00:00","https://twitter.com/realDonaldTrump/status/1254877727804600321","Mon Apr 27 8:58:59 PM +0000 2020",""

"1254782650679615492","Why should the people and taxpayers of America be bailing out poorly run states (like Illinois, as example) and cities, in all cases Democrat run and managed, when most of the other states are not looking for bailout help? I am open to discussing anything, but just asking?","47068","219103","2020-04-27 14:41:11+00:00","https://twitter.com/realDonaldTrump/status/1254782650679615492","Mon Apr 27 2:41:11 PM +0000 2020",""

"1254769296280031232","FAKE NEWS, THE ENEMY OF THE PEOPLE!","81132","402316","2020-04-27 13:48:07+00:00","https://twitter.com/realDonaldTrump/status/1254769296280031232","Mon Apr 27 1:48:07 PM +0000 2020",""

"1254767509460234243","There has never been, in the history of our Country, a more vicious or hostile Lamestream Media than there is right now, even in the midst of a National Emergency, the Invisible Enemy!","47548","217293","2020-04-27 13:41:01+00:00","https://twitter.com/realDonaldTrump/status/1254767509460234243","Mon Apr 27 1:41:01 PM +0000 2020",""

"1254747293414305792","Blame the Democrats for any “lateness” in your Enhanced Unemployment Insurance. I wanted the money to be paid directly, they insisted it be paid by states for distribution. I told them this would happen, especially with many states which have old computers.","43712","177465","2020-04-27 12:20:41+00:00","https://twitter.com/realDonaldTrump/status/1254747293414305792","Mon Apr 27 12:20:41 PM +0000 2020",""

"1254586604360011776","So true!","27160","136218","2020-04-27 01:42:10+00:00","https://twitter.com/realDonaldTrump/status/1254586604360011776","Mon Apr 27 1:42:10 AM +0000 2020",""

"1254577575449497602","American citizens! We were long ahead of Dems, who were all against the BAN.","16214","62001","2020-04-27 01:06:17+00:00","https://twitter.com/realDonaldTrump/status/1254577575449497602","Mon Apr 27 1:06:17 AM +0000 2020",""

"1254575880510287872","Great!","11992","54742","2020-04-27 00:59:33+00:00","https://twitter.com/realDonaldTrump/status/1254575880510287872","Mon Apr 27 12:59:33 AM +0000 2020",""

"1254566538725797888","They are one of the worst in the “news” business. Total slime balls!","14321","57029","2020-04-27 00:22:26+00:00","https://twitter.com/realDonaldTrump/status/1254566538725797888","Mon Apr 27 12:22:26 AM +0000 2020",""

"1254565907399139328","They asked me to be at West Point on June 13th., & I will be there!","13486","57955","2020-04-27 00:19:55+00:00","https://twitter.com/realDonaldTrump/status/1254565907399139328","Mon Apr 27 12:19:55 AM +0000 2020",""

"1254564582020059136","Laura, just another Fake News Report!","10063","44353","2020-04-27 00:14:39+00:00","https://twitter.com/realDonaldTrump/status/1254564582020059136","Mon Apr 27 12:14:39 AM +0000 2020",""

"1254544354603143168","Does anybody get the meaning of what a so-called Noble (not Nobel) Prize is, especially as it pertains to Reporters and Journalists? Noble is defined as, “having or showing fine personal qualities or high moral principles and ideals.” Does sarcasm ever work?","32631","177055","2020-04-26 22:54:17+00:00","https://twitter.com/realDonaldTrump/status/1254544354603143168","Sun Apr 26 10:54:17 PM +0000 2020",""

"1254529069733105665","Reports that H.H.S. Secretary @AlexAzar is going to be “fired” by me are Fake News. The Lamestream Media knows this, but they are desperate to create the perception of chaos &amp; havoc in the minds of the public. They never even called to ask. Alex is doing an excellent job!","23205","92395","2020-04-26 21:53:32+00:00","https://twitter.com/realDonaldTrump/status/1254529069733105665","Sun Apr 26 9:53:32 PM +0000 2020",""

"1254520891863678977","....fraud @donnabrazile (and others who are even worse). Chris Wallace is nastier to Republicans than even Deface the Nation or Sleepy Eyes. The people who are watching @FoxNews, in record numbers (thank you President Trump), are angry. They want an alternative now. So do I!","17508","70233","2020-04-26 21:21:03+00:00","https://twitter.com/realDonaldTrump/status/1254520891863678977","Sun Apr 26 9:21:03 PM +0000 2020",""

"1254520890991218691","....Even the Radical Left Do Nothing Democrats laughed at the Fox suggestion. No respect for the people running @FoxNews. But Fox keeps on plugging to try and become politically correct. They put RINO Paul Ryan on their Board. They hire “debate questions to Crooked Hillary”....","13726","56243","2020-04-26 21:21:02+00:00","https://twitter.com/realDonaldTrump/status/1254520890991218691","Sun Apr 26 9:21:02 PM +0000 2020",""

"1254520889212837890",".@FoxNews just doesn’t get what’s happening! They are being fed Democrat talking points, and they play them without hesitation or research. They forgot that Fake News @CNN &amp; MSDNC wouldn’t let @FoxNews participate, even a little bit, in the poor ratings Democrat Debates.....","24098","97642","2020-04-26 21:21:02+00:00","https://twitter.com/realDonaldTrump/status/1254520889212837890","Sun Apr 26 9:21:02 PM +0000 2020",""

"1254477491642732552","....schedule and eating habits, written by a third rate reporter who knows nothing about me. I will often be in the Oval Office late into the night & read & see that I am angrily eating a hamburger & Diet Coke in my bedroom. People with me are always stunned. Anything to demean!","19435","98284","2020-04-26 18:28:35+00:00","https://twitter.com/realDonaldTrump/status/1254477491642732552","Sun Apr 26 6:28:35 PM +0000 2020",""

"1254477490678104064","I work from early in the morning until late at night, haven’t left the White House in many months (except to launch Hospital Ship Comfort) in order to take care of Trade Deals, Military Rebuilding etc., and then I read a phony story in the failing @nytimes about my work....","30209","151919","2020-04-26 18:28:35+00:00","https://twitter.com/realDonaldTrump/status/1254477490678104064","Sun Apr 26 6:28:35 PM +0000 2020",""

"1254475682723307520","The people that know me and know the history of our Country say that I am the hardest working President in history. I don’t know about that, but I am a hard worker and have probably gotten more done in the first 3 1/2 years than any President in history. The Fake News hates it!","51680","289474","2020-04-26 18:21:24+00:00","https://twitter.com/realDonaldTrump/status/1254475682723307520","Sun Apr 26 6:21:24 PM +0000 2020",""

"1254465783821934595",".@CardinalDolan Thank you for a great call yesterday with Catholic Leaders, and a great Service today from @StPatsNYC!","9601","54735","2020-04-26 17:42:04+00:00","https://twitter.com/realDonaldTrump/status/1254465783821934595","Sun Apr 26 5:42:04 PM +0000 2020",""

"1254441783523762182","Happy Birthday to Melania, our great First Lady!","65190","581386","2020-04-26 16:06:42+00:00","https://twitter.com/realDonaldTrump/status/1254441783523762182","Sun Apr 26 4:06:42 PM +0000 2020",""

"1254215201911644163","Had a great call with Catholic Leaders and Educators earlier today. I will be online tomorrow at 10:15 A.M. (Eastern) for Sunday Mass celebrated by @CardinalDolan at St. Patrick’s Cathedral (@StPatsNYC) in New York City. Join me: https://saintpatrickscathedral.org/live","17333","82635","2020-04-26 01:06:20+00:00","https://twitter.com/realDonaldTrump/status/1254215201911644163","Sun Apr 26 1:06:20 AM +0000 2020",""

"1254174221481246721","I never said the pandemic was a Hoax! Who would say such a thing? I said that the Do Nothing Democrats, together with their Mainstream Media partners, are the Hoax. They have been called out & embarrassed on this, even admitting they were wrong, but continue to spread the lie!","58191","281352","2020-04-25 22:23:30+00:00","https://twitter.com/realDonaldTrump/status/1254174221481246721","Sat Apr 25 10:23:30 PM +0000 2020",""

"1254172638307586049","Remember, the Cure can’t be worse than the problem itself. Be careful, be safe, use common sense!","60118","334460","2020-04-25 22:17:13+00:00","https://twitter.com/realDonaldTrump/status/1254172638307586049","Sat Apr 25 10:17:13 PM +0000 2020",""

"1254168730898173953","What is the purpose of having White House News Conferences when the Lamestream Media asks nothing but hostile questions, & then refuses to report the truth or facts accurately. They get record ratings, & the American people get nothing but Fake News. Not worth the time & effort!","53431","244230","2020-04-25 22:01:41+00:00","https://twitter.com/realDonaldTrump/status/1254168730898173953","Sat Apr 25 10:01:41 PM +0000 2020",""

"1254145835450933249","Was just informed that the Fake News from the Thursday White House Press Conference had me speaking & asking questions of Dr. Deborah Birx. Wrong, I was speaking to our Laboratory expert, not Deborah, about sunlight etc. & the CoronaVirus. The Lamestream Media is corrupt & sick!","42092","193297","2020-04-25 20:30:42+00:00","https://twitter.com/realDonaldTrump/status/1254145835450933249","Sat Apr 25 8:30:42 PM +0000 2020",""

"1254077550541844480","If the Wall Street Journal “Editorial” writers had called, as they should have, they would have easily found that I was “NOT happy with the Georgia Governor on Tuesday night.” You said the opposite, and got it wrong as you often do!","23275","111989","2020-04-25 15:59:22+00:00","https://twitter.com/realDonaldTrump/status/1254077550541844480","Sat Apr 25 3:59:22 PM +0000 2020",""

"1254064154954076163","The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”, I said that the Democrats, and the way they lied about it, are a Hoax. Also, it did start with “one person from China”, and then grew, & will be a “Miracle” end!","34054","143413","2020-04-25 15:06:08+00:00","https://twitter.com/realDonaldTrump/status/1254064154954076163","Sat Apr 25 3:06:08 PM +0000 2020",""

"1254061979607711745","We have now Tested more than 5 Million People. That is more than any other country in the World, and even more than all major countries combined!","28694","166780","2020-04-25 14:57:29+00:00","https://twitter.com/realDonaldTrump/status/1254061979607711745","Sat Apr 25 2:57:29 PM +0000 2020",""

"1254060573655998466","It is a wonderful feeling to know that our States are loaded up with Ventilators, many brand new and high quality just off of our production lines, and that we are now in a position to help other countries that so desperately need them. Every person needing a Ventilator got one!","23346","125897","2020-04-25 14:51:54+00:00","https://twitter.com/realDonaldTrump/status/1254060573655998466","Sat Apr 25 2:51:54 PM +0000 2020",""

"1254050117767880706","Just spoke to Prime Minister Abiy Ahmed Ali of Ethiopia. His Country needs Ventilators, and the U.S. is in good position to help him. We will!","27386","183400","2020-04-25 14:10:21+00:00","https://twitter.com/realDonaldTrump/status/1254050117767880706","Sat Apr 25 2:10:21 PM +0000 2020",""

"1254032243770736642","Many testing sites are, and have been, open & available. Just passed 5 Million Tests, far more than any other country in the world. In fact, more than all other major countries combined! Don’t believe the Fake News!","11307","42155","2020-04-25 12:59:20+00:00","https://twitter.com/realDonaldTrump/status/1254032243770736642","Sat Apr 25 12:59:20 PM +0000 2020",""

"1254028869859971072","Thank you to the people of Colorado for the warm and gracious notes and letters sent to me for all of the Ventilators we got for you. It was my great honor! @SenCoryGardner","17927","112322","2020-04-25 12:45:55+00:00","https://twitter.com/realDonaldTrump/status/1254028869859971072","Sat Apr 25 12:45:55 PM +0000 2020",""

"1254022414058631170",".@TripleH is a total winner!","20549","105065","2020-04-25 12:20:16+00:00","https://twitter.com/realDonaldTrump/status/1254022414058631170","Sat Apr 25 12:20:16 PM +0000 2020",""

"1254021070379769856","Thank you to William Perry Pendley of the Bureau of Land Management. Great job on @TuckerCarlson describing some of the most beautiful land in the world! @FoxNews","11191","57699","2020-04-25 12:14:56+00:00","https://twitter.com/realDonaldTrump/status/1254021070379769856","Sat Apr 25 12:14:56 PM +0000 2020",""

"1253788620642750464","I will be having a White House Press Conference today at 5:30 P.M. Thank you!","13709","107429","2020-04-24 20:51:16+00:00","https://twitter.com/realDonaldTrump/status/1253788620642750464","Fri Apr 24 8:51:16 PM +0000 2020",""

"1253779068560039939","","9217","47528","2020-04-24 20:13:18+00:00","https://twitter.com/realDonaldTrump/status/1253779068560039939","Fri Apr 24 8:13:18 PM +0000 2020",""

"1253762674137149446","I will never let our Post Office fail. It has been mismanaged for years, especially since the advent of the internet and modern-day technology. The people that work there are great, and we’re going to keep them happy, healthy, and well!","31296","179747","2020-04-24 19:08:09+00:00","https://twitter.com/realDonaldTrump/status/1253762674137149446","Fri Apr 24 7:08:09 PM +0000 2020",""

"1253700113383534598","Great conversation with President Lenin Moreno of the Republic of Ecuador. We will be sending them desperately needed Ventilators, of which we have recently manufactured many, and helping them in other ways. They are fighting hard against CoronaVirus!","16985","82179","2020-04-24 14:59:34+00:00","https://twitter.com/realDonaldTrump/status/1253700113383534598","Fri Apr 24 2:59:34 PM +0000 2020",""

"1253699994516946945","Just spoke to President Juan Orlando Hernandez of the Republic of Honduras. We work closely together on the Southern Border. Will be helping him with his request for Ventilators and Testing.","14425","75721","2020-04-24 14:59:05+00:00","https://twitter.com/realDonaldTrump/status/1253699994516946945","Fri Apr 24 2:59:05 PM +0000 2020",""

"1253697625573990400","Great News! Randall Stephenson, the CEO of heavily indebted AT&T, which owns and presides over Fake News @CNN, is leaving, or was forced out. Anyone who lets a garbage “network” do and say the things that CNN does, should leave ASAP. Hopefully replacement will be much better!","34737","133483","2020-04-24 14:49:41+00:00","https://twitter.com/realDonaldTrump/status/1253697625573990400","Fri Apr 24 2:49:41 PM +0000 2020",""

"1253695275585220608","I (or @VP) never gave Governor Brian Kemp an OK on those few businesses outside of the Guidelines. FAKE NEWS! Spas, beauty salons, tattoo parlors, &amp; barber shops should take a little slower path, but I told the Governor to do what is right for the great people of Georgia (&amp; USA)!","17283","79680","2020-04-24 14:40:20+00:00","https://twitter.com/realDonaldTrump/status/1253695275585220608","Fri Apr 24 2:40:20 PM +0000 2020",""

"1253690189144379392","Just spoke to President Nayib Bukele of El Salvador. Will be helping them with Ventilators, which are desperately needed. They have worked well with us on immigration at the Southern Border!","17938","98157","2020-04-24 14:20:08+00:00","https://twitter.com/realDonaldTrump/status/1253690189144379392","Fri Apr 24 2:20:08 PM +0000 2020",""

"1253688241947107331","Just spoke to my friend, President Joko Widodo of the Republic of Indonesia. Asking for Ventilators, which we will provide. Great cooperation between us!","25291","131799","2020-04-24 14:12:23+00:00","https://twitter.com/realDonaldTrump/status/1253688241947107331","Fri Apr 24 2:12:23 PM +0000 2020",""

"1253683467801563138","Our Country wants to move safely forward. There is a tremendous pent up demand. We will open big!","27940","166849","2020-04-24 13:53:25+00:00","https://twitter.com/realDonaldTrump/status/1253683467801563138","Fri Apr 24 1:53:25 PM +0000 2020",""

"1253681801018605568","The Fake and totally corrupt News is after her as a means of getting to me. She’s smart and strong, knows the truth. Already a heroine to many!","19100","65524","2020-04-24 13:46:48+00:00","https://twitter.com/realDonaldTrump/status/1253681801018605568","Fri Apr 24 1:46:48 PM +0000 2020",""

"1253679654734573570","Getting VERY good reviews of the job the Federal Government is doing on CoronaVirus. Ventilators, building hospitals, beds and yes, Testing, have been handled incredibly well. Testing is getting exponentially better every day. Love seeing our Country safely opening up!","21782","111901","2020-04-24 13:38:16+00:00","https://twitter.com/realDonaldTrump/status/1253679654734573570","Fri Apr 24 1:38:16 PM +0000 2020",""

"1253541647696179200","Important news!","20548","100201","2020-04-24 04:29:53+00:00","https://twitter.com/realDonaldTrump/status/1253541647696179200","Fri Apr 24 4:29:53 AM +0000 2020",""

"1253538626992046080","Disgraceful. Should join the Republican Party!","22858","82557","2020-04-24 04:17:52+00:00","https://twitter.com/realDonaldTrump/status/1253538626992046080","Fri Apr 24 4:17:52 AM +0000 2020",""

"1253472446377873409","Governor @JimJusticeWV is a tremendous fighter for the incredible people of West Virginia. Big Jim is strong on Life, the Second Amendment, and Building the Wall! With Governors like Jim, America will recover and get back to business. Jim has my Complete and Total Endorsement!","14425","64673","2020-04-23 23:54:54+00:00","https://twitter.com/realDonaldTrump/status/1253472446377873409","Thu Apr 23 11:54:54 PM +0000 2020",""

"1253467642431705091","Congressman @SteveStivers is doing a terrific job for the People of Ohio! He defends our Borders, Supports our Veterans, Strong on Crime, and the Second Amendment. Steve has my Complete and Total Endorsement!","7864","30126","2020-04-23 23:35:48+00:00","https://twitter.com/realDonaldTrump/status/1253467642431705091","Thu Apr 23 11:35:48 PM +0000 2020",""

"1253467417482801154","Congressman Bill Posey is a tremendous fighter for the Great State of Florida. He is a big supporter of our #MAGA Agenda – Strong on Crime, the Second Amendment, and Loves our Veterans and Law Enforcement. Bill has my Complete and Total Endorsement!","14722","67818","2020-04-23 23:34:55+00:00","https://twitter.com/realDonaldTrump/status/1253467417482801154","Thu Apr 23 11:34:55 PM +0000 2020","#MAGA"

"1253466787829735425","Congressman @MikeTurnerOH is a strong supporter and fighter for the People of Ohio! He will help us #MAGA! He’s Strong on the Border, Tough on Crime, will Protect our Vets, and our GREAT Second Amendment. Mike has my Complete and Total Endorsement!","7318","27179","2020-04-23 23:32:25+00:00","https://twitter.com/realDonaldTrump/status/1253466787829735425","Thu Apr 23 11:32:25 PM +0000 2020","#MAGA"

"1253465846376280066","Congressman @Troy_Balderson is doing a GREAT job for the People of Ohio! He will always Protect your #2A, Defend our Borders, and Support Small Business – a great supporter of the #MAGA Agenda. Troy has my Complete and Total Endorsement!","6926","25777","2020-04-23 23:28:40+00:00","https://twitter.com/realDonaldTrump/status/1253465846376280066","Thu Apr 23 11:28:40 PM +0000 2020","#2A #MAGA"

"1253465581413597184","Congressman @DaveJoyceOH14 is a tremendous fighter for the Great State of Ohio! He is Tough on Crime, our Border, Second Amendment, and helps us Combat Illegal Drugs! David has my Complete and Total Endorsement! https://secure.winred.com/davejoyce/donate","6672","25470","2020-04-23 23:27:37+00:00","https://twitter.com/realDonaldTrump/status/1253465581413597184","Thu Apr 23 11:27:37 PM +0000 2020",""

"1253465418263605249","Congressman @BradWenstrup is doing a tremendous job for the People of Ohio! He’s a proud Veteran and is Strong on the Border, Tough on Crime, the Second Amendment, and Supports Small Business. Brad has my Complete and Total Endorsement! https://secure.winred.com/usabrad/donate","6715","25045","2020-04-23 23:26:58+00:00","https://twitter.com/realDonaldTrump/status/1253465418263605249","Thu Apr 23 11:26:58 PM +0000 2020",""

